"tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points","tourney_month"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,295,"105077","3","","Albert Ramos","L","188","ESP","35","105311","0","","Joao Sousa","R","185","POR","33.8","6-4 2-6 6-1","3","QF",132,4,1,74,44,25,19,12,5,9,2,3,76,42,26,13,13,4,10,"54",845,"162",362,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,294,"105948","6","","Federico Coria","R","180","ARG","30.9","202103","2","","Francisco Cerundolo","R","185","ARG","24.4","6-3 3-0 RET","3","QF",62,4,1,38,31,22,5,6,4,4,1,0,50,27,14,11,6,3,6,"67",775,"31",1377,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,293,"207678","0","WC","Juan Manuel Cerundolo","L","183","ARG","21.2","106043","1","","Diego Schwartzman","R","170","ARG","30.4","7-6(6) 6-1","3","R16",100,6,1,64,43,29,15,9,3,4,1,3,67,42,25,12,10,3,7,"114",460,"28",1460,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,292,"106198","0","Q","Hugo Dellien","R","180","BOL","29.6","105550","0","WC","Guido Pella","L","185","ARG","32.7","6-3 6-4","3","R16",89,3,4,64,44,34,10,10,1,1,2,4,55,37,28,8,9,2,4,"138",411,"1018",10,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,291,"202104","4","","Sebastian Baez","R","170","ARG","22.1","209260","0","Q","Luciano Darderi","R","0","ITA","20.9","6-3 6-4","3","R16",85,4,4,59,34,26,15,9,3,3,1,2,59,30,20,13,10,4,7,"47",895,"200",291,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,290,"144642","0","WC","Tomas Barrios Vera","R","191","CHI","25.1","126523","8","","Bernabe Zapata Miralles","R","185","ESP","26","5-7 6-4 6-3","3","R16",161,0,2,101,59,39,26,15,6,8,1,3,100,65,44,17,16,5,9,"212",256,"76",702,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,289,"105311","0","","Joao Sousa","R","185","POR","33.8","106426","0","","Cristian Garin","R","185","CHI","26.6","7-5 7-6(6)","3","R16",122,1,2,77,46,33,18,12,2,4,2,3,76,45,30,17,12,4,7,"162",362,"103",526,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,288,"105077","3","","Albert Ramos","L","188","ESP","35","105583","0","","Dusan Lajovic","R","180","SRB","32.6","6-4 2-6 6-2","3","R16",130,4,1,81,60,43,9,13,5,8,4,3,73,45,27,15,13,7,11,"54",845,"89",591,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,287,"105948","6","","Federico Coria","R","180","ARG","30.9","106065","0","","Marco Cecchinato","R","185","ITA","30.3","6-3 3-1 RET","3","R16",50,2,0,31,25,20,4,6,0,0,0,2,42,20,13,11,7,1,4,"67",775,"93",572,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,286,"202103","2","","Francisco Cerundolo","R","185","ARG","24.4","105643","0","Q","Federico Delbonis","L","190","ARG","32.3","6-3 3-6 7-5","3","R16",151,9,5,96,58,36,19,15,3,8,0,6,107,60,32,27,15,12,18,"31",1377,"131",426,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,284,"207678","0","WC","Juan Manuel Cerundolo","L","183","ARG","21.2","104665","0","","Pablo Andujar","R","180","ESP","37","6-4 1-0 RET","3","R32",53,1,3,45,31,17,7,6,4,6,0,7,29,14,6,6,5,1,4,"114",460,"153",377,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,283,"105550","0","WC","Guido Pella","L","185","ARG","32.7","131934","0","Q","Andrea Vavassori","R","193","ITA","27.7","6-2 6-2","3","R32",80,1,1,51,34,24,8,8,2,3,2,4,53,27,15,8,8,4,9,"1018",10,"221",248,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,282,"106198","0","Q","Hugo Dellien","R","180","BOL","29.6","106398","5","","Pedro Cachin","R","185","ARG","27.8","6-3 6-4","3","R32",83,3,0,57,34,27,15,10,2,2,3,0,55,34,24,10,9,1,3,"138",411,"66",777,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,280,"209260","0","Q","Luciano Darderi","R","0","ITA","20.9","200384","0","","Hugo Gaston","L","173","FRA","22.3","6-4 6-3","3","R32",76,4,1,58,26,23,18,10,2,3,4,1,49,26,15,13,9,3,6,"200",291,"101",533,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,279,"144642","0","WC","Tomas Barrios Vera","R","191","CHI","25.1","123755","0","","Daniel Elahi Galan","R","191","COL","26.6","7-6(6) 6-2","3","R32",129,2,3,76,40,28,18,10,4,6,6,6,81,62,38,6,10,7,11,"212",256,"83",614,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,278,"126523","8","","Bernabe Zapata Miralles","R","185","ESP","26","106148","0","","Roberto Carballes Baena","R","183","ESP","29.8","6-7(6) 6-3 7-5","3","R32",206,6,5,106,61,46,22,16,4,6,3,5,111,58,42,23,17,6,11,"76",702,"77",695,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,277,"106426","0","","Cristian Garin","R","185","CHI","26.6","124079","7","","Pedro Martinez","R","185","ESP","25.7","7-6(3) 2-6 6-0","3","R32",150,5,5,84,45,31,21,13,3,7,2,4,91,56,40,12,13,9,14,"103",526,"72",746,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,276,"105311","0","","Joao Sousa","R","185","POR","33.8","144869","0","","Tomas Martin Etcheverry","R","196","ARG","23.5","3-6 7-6(5) 6-4","3","R32",186,6,2,102,59,46,16,15,6,9,10,1,94,53,40,24,16,4,7,"162",362,"81",651,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,275,"105583","0","","Dusan Lajovic","R","180","SRB","32.6","122669","0","","Juan Pablo Varillas","R","185","PER","27.3","7-6(3) 6-3","3","R32",122,3,2,81,52,36,13,11,8,10,4,2,64,32,23,13,10,3,6,"89",591,"98",541,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,273,"105948","6","","Federico Coria","R","180","ARG","30.9","106329","0","","Thiago Monteiro","L","183","BRA","28.6","6-7(5) 6-1 6-2","3","R32",163,12,1,98,67,45,18,14,6,8,4,6,94,59,40,13,13,4,10,"67",775,"78",690,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,272,"106065","0","","Marco Cecchinato","R","185","ITA","30.3","105487","0","","Facundo Bagnis","L","183","ARG","32.9","6-2 7-6(4)","3","R32",92,6,2,64,41,32,12,10,2,3,5,4,70,49,33,5,10,3,6,"93",572,"88",595,"02"
"2023-9158","Cordoba","Clay","32","A",2023-02-06,271,"105643","0","Q","Federico Delbonis","L","190","ARG","32.3","126214","0","","Alejandro Tabilo","L","188","CHI","25.6","6-7(8) 6-2 7-6(6)","3","R32",183,4,4,107,70,51,21,16,4,6,13,6,128,72,53,26,16,7,11,"131",426,"146",394,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,300,"200059","0","","Yibing Wu","R","183","CHN","23.3","104545","5","","John Isner","R","206","USA","37.7","6-7(4) 7-6(3) 7-6(12)","3","F",178,7,2,128,87,69,28,18,3,3,44,1,118,89,72,21,18,2,2,"97",544,"39",980,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,299,"200059","0","","Yibing Wu","R","183","CHN","23.3","126203","1","","Taylor Fritz","R","193","USA","25.2","6-7(3) 7-5 6-4","3","SF",152,6,0,122,72,51,32,17,9,9,20,2,96,58,47,25,17,2,4,"97",544,"8",3410,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,298,"104545","5","","John Isner","R","206","USA","37.7","200670","6","","J J Wolf","R","183","USA","24.1","3-6 7-5 7-6(4)","3","SF",151,31,2,102,71,57,17,16,7,8,14,4,101,65,52,22,17,3,4,"39",980,"43",922,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,297,"126203","1","","Taylor Fritz","R","193","USA","25.2","106218","7","","Marcos Giron","R","180","USA","29.5","7-6(7) 3-6 6-3","3","QF",111,9,2,83,55,45,15,15,0,1,6,1,88,57,43,19,15,1,2,"8",3410,"55",841,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,296,"200059","0","","Yibing Wu","R","183","CHN","23.3","105173","8","","Adrian Mannarino","L","183","FRA","34.6","6-3 6-4","3","QF",73,6,0,53,37,30,9,10,3,4,4,0,47,35,23,4,9,0,3,"97",544,"63",791,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,295,"104545","5","","John Isner","R","206","USA","37.7","105877","0","","Emilio Gomez","R","185","ECU","31.1","7-6(8) 7-5","3","QF",107,23,1,71,49,44,15,12,4,4,12,3,79,52,46,12,12,4,5,"39",980,"102",533,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,294,"200670","6","","J J Wolf","R","183","USA","24.1","126207","2","","Frances Tiafoe","R","188","USA","25","4-6 6-3 6-4","3","QF",125,11,2,95,57,47,18,15,9,11,14,0,87,60,45,11,14,5,8,"43",922,"14",2305,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,293,"126203","1","","Taylor Fritz","R","193","USA","25.2","106058","0","WC","Jack Sock","R","185","USA","30.3","7-6(5) 6-4","3","R16",96,10,1,64,43,39,11,11,0,0,8,2,79,46,35,17,11,6,7,"8",3410,"141",405,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,292,"106218","7","","Marcos Giron","R","180","USA","29.5","106214","0","","Oscar Otte","R","196","GER","29.5","6-4 6-3","3","R16",67,5,1,48,32,26,11,9,3,3,7,2,63,38,26,10,10,3,6,"55",841,"80",666,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,291,"200059","0","","Yibing Wu","R","183","CHN","23.3","133430","3","","Denis Shapovalov","L","185","CAN","23.8","7-6(1) 6-4","3","R16",93,2,0,76,48,32,18,11,3,5,8,8,66,41,29,11,11,3,6,"97",544,"27",1560,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,290,"105173","8","","Adrian Mannarino","L","183","FRA","34.6","111442","0","","Jordan Thompson","R","183","AUS","28.7","6-2 7-6(3)","3","R16",105,10,1,72,46,38,13,10,3,4,8,0,63,37,26,11,10,2,5,"63",791,"84",604,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,289,"104545","5","","John Isner","R","206","USA","37.7","127157","0","","Daniel Altmaier","R","191","GER","24.4","6-3 7-6(1)","3","R16",77,18,0,55,44,40,8,11,0,0,9,3,56,35,28,13,10,2,3,"39",980,"99",539,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,288,"105877","0","","Emilio Gomez","R","185","ECU","31.1","200175","4","","Miomir Kecmanovic","R","183","SRB","23.4","2-6 7-6(4) 6-4","3","R16",129,5,2,92,65,51,8,15,5,8,13,2,86,51,38,21,15,5,7,"102",533,"33",1275,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,287,"200670","6","","J J Wolf","R","183","USA","24.1","105430","0","","Radu Albot","R","175","MDA","33.2","6-3 7-6(5)","3","R16",107,10,3,83,43,35,18,11,9,10,6,1,64,46,31,11,10,2,4,"43",922,"123",443,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,286,"126207","2","","Frances Tiafoe","R","188","USA","25","111456","0","","Mackenzie Mcdonald","R","178","USA","27.8","6-1 6-3","3","R16",58,5,1,46,33,28,8,8,1,1,4,0,46,28,17,7,8,2,6,"14",2305,"59",820,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,284,"106058","0","WC","Jack Sock","R","185","USA","30.3","125802","0","","Ilya Ivashka","R","193","BLR","28.9","7-6(2) 4-6 6-4","3","R32",183,9,10,133,75,56,22,16,15,18,7,3,101,73,51,12,16,6,9,"141",405,"74",715,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,283,"106214","0","","Oscar Otte","R","196","GER","29.5","111153","0","","Christopher Eubanks","R","201","USA","26.7","6-4 4-6 6-2","3","R32",108,15,4,77,45,36,19,14,3,5,6,2,90,58,35,17,14,6,10,"80",666,"104",524,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,282,"106218","7","","Marcos Giron","R","180","USA","29.5","126206","0","Q","Alex Rybakov","U","0","USA","26","6-4 6-7(1) 6-1","3","R32",134,10,0,90,64,49,14,15,5,6,7,2,103,78,45,16,14,5,9,"55",841,"378",123,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,280,"200059","0","","Yibing Wu","R","183","CHN","23.3","111581","0","","Michael Mmoh","R","188","USA","25","6-3 3-6 6-3","3","R32",130,9,1,88,58,41,16,14,5,7,12,3,86,54,35,18,13,6,9,"97",544,"86",599,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,279,"111442","0","","Jordan Thompson","R","183","AUS","28.7","106045","0","","Denis Kudla","R","180","USA","30.4","6-1 7-5","3","R32",86,10,0,52,35,28,13,10,3,3,2,1,60,38,22,13,9,4,7,"84",604,"92",573,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,278,"105173","8","","Adrian Mannarino","L","183","FRA","34.6","105449","0","","Steve Johnson","R","188","USA","33.1","7-6(6) 6-2","3","R32",92,13,0,57,39,36,10,10,0,0,10,3,80,44,33,14,10,4,6,"63",791,"120",448,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,277,"104545","5","","John Isner","R","206","USA","37.7","202358","0","","Chun Hsin Tseng","R","175","TPE","21.4","7-6(5) 7-6(1)","3","R32",107,22,0,71,56,47,10,12,1,1,5,2,81,59,43,13,12,5,5,"39",980,"108",500,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,276,"127157","0","","Daniel Altmaier","R","191","GER","24.4","208260","0","Q","Zachary Svajda","R","175","USA","20.1","6-2 6-4","3","R32",85,6,1,65,35,28,17,9,3,3,6,0,51,32,23,7,9,0,3,"99",539,"265",203,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,275,"105877","0","","Emilio Gomez","R","185","ECU","31.1","209113","0","","Gabriel Diallo","R","0","CAN","21.3","6-4 6-7(5) 7-6(5)","3","R32",162,8,3,106,71,61,19,17,3,4,18,2,113,86,64,15,17,1,3,"102",533,"211",260,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,273,"200670","6","","J J Wolf","R","183","USA","24.1","200587","0","Q","Brandon Holt","R","0","USA","24.8","6-3 6-3","3","R32",69,9,3,45,27,26,10,9,0,0,7,2,62,46,28,6,9,3,6,"43",922,"195",302,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,272,"105430","0","","Radu Albot","R","175","MDA","33.2","210740","0","WC","Liam Krall","U","0","USA","0","2-6 6-4 6-2","3","R32",107,6,0,71,50,38,11,13,1,3,6,4,80,49,37,14,13,2,5,"123",443,"0",0,"02"
"2023-0424","Dallas","Hard","32","A",2023-02-06,271,"111456","0","","Mackenzie Mcdonald","R","178","USA","27.8","104269","0","Q","Fernando Verdasco","L","188","ESP","39.2","6-3 6-0","3","R32",63,3,0,47,27,18,14,8,3,4,0,0,46,33,15,3,7,5,10,"59",820,"118",452,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,300,"206173","2","","Jannik Sinner","R","188","ITA","21.4","202195","0","","Maxime Cressy","R","198","USA","25.7","7-6(3) 6-3","3","F",96,4,1,61,38,33,16,11,3,3,10,6,62,39,30,12,10,3,4,"17",2195,"51",857,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,299,"202195","0","","Maxime Cressy","R","198","USA","25.7","208029","1","","Holger Rune","R","185","DEN","19.7","7-5 6-7(3) 7-6(4)","3","SF",159,15,10,100,57,53,26,18,0,0,8,3,104,72,59,20,18,1,2,"51",857,"9",3046,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,298,"206173","2","","Jannik Sinner","R","188","ITA","21.4","209950","0","WC","Arthur Fils","R","185","FRA","18.6","7-5 6-2","3","SF",94,5,1,55,34,28,14,10,2,2,6,2,70,48,30,11,10,4,7,"17",2195,"163",361,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,297,"208029","1","","Holger Rune","R","185","DEN","19.7","106296","0","","Gregoire Barrere","R","183","FRA","28.9","7-6(2) 7-6(5)","3","QF",112,7,1,77,51,33,19,12,2,3,2,1,93,60,38,21,12,6,7,"9",3046,"75",713,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,296,"202195","0","","Maxime Cressy","R","198","USA","25.7","106432","3","","Borna Coric","R","188","CRO","26.2","7-6(2) 6-4","3","QF",104,18,8,72,44,40,14,11,6,6,6,1,61,39,34,12,11,0,1,"51",857,"23",1770,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,295,"209950","0","WC","Arthur Fils","R","185","FRA","18.6","111460","0","","Quentin Halys","R","191","FRA","26.2","7-6(3) 6-3","3","QF",81,5,4,68,45,37,16,11,1,1,11,3,60,39,29,11,10,5,6,"163",361,"70",756,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,294,"206173","2","","Jannik Sinner","R","188","ITA","21.4","132283","0","","Lorenzo Sonego","R","191","ITA","27.7","6-4 6-2","3","QF",95,1,2,51,28,18,17,9,2,3,3,0,61,43,26,6,9,4,8,"17",2195,"56",835,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,293,"208029","1","","Holger Rune","R","185","DEN","19.7","144817","0","","Marc Andrea Huesler","L","196","SUI","26.6","7-6(5) 6-2","3","R16",92,7,0,57,40,32,13,10,2,2,2,0,79,45,30,17,10,5,7,"9",3046,"49",876,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,292,"106296","0","","Gregoire Barrere","R","183","FRA","28.9","105932","0","","Nikoloz Basilashvili","R","185","GEO","30.9","6-3 6-4","3","R16",71,2,0,61,41,30,12,10,1,1,4,6,60,29,22,16,9,3,5,"75",713,"87",595,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,291,"106432","3","","Borna Coric","R","188","CRO","26.2","126239","0","","Arthur Rinderknech","R","196","FRA","27.5","6-3 7-5","3","R16",91,10,1,57,43,34,10,11,0,0,6,0,64,40,28,14,10,3,5,"23",1770,"68",772,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,290,"202195","0","","Maxime Cressy","R","198","USA","25.7","200325","7","","Emil Ruusuvuori","R","188","FIN","23.8","6-4 6-4","3","R16",77,15,7,60,41,36,7,10,1,1,4,0,50,32,28,9,10,1,3,"51",857,"53",846,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,289,"111460","0","","Quentin Halys","R","191","FRA","26.2","200221","5","","Alejandro Davidovich Fokina","R","183","ESP","23.6","6-3 6-3","3","R16",80,11,2,53,31,28,10,9,3,3,3,1,61,36,25,11,9,4,7,"70",756,"32",1325,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,288,"209950","0","WC","Arthur Fils","R","185","FRA","18.6","105138","4","","Roberto Bautista Agut","R","183","ESP","34.8","6-3 6-4","3","R16",85,8,2,62,41,28,12,10,2,4,3,2,57,40,25,7,9,4,8,"163",361,"24",1740,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,287,"132283","0","","Lorenzo Sonego","R","191","ITA","27.7","105936","0","","Filip Krajinovic","R","185","SRB","30.9","7-5 6-1","3","R16",80,6,1,49,37,33,8,10,0,0,1,4,65,37,24,14,9,1,4,"56",835,"71",755,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,286,"206173","2","","Jannik Sinner","R","188","ITA","21.4","105916","0","","Marton Fucsovics","R","188","HUN","30.9","W/O","3","R16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17",2195,"69",767,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,284,"144817","0","","Marc Andrea Huesler","L","196","SUI","26.6","209414","0","WC","Luca Van Assche","R","0","FRA","18.7","6-3 3-6 6-3","3","R32",110,13,2,77,44,38,20,14,5,6,2,4,79,47,34,19,13,2,4,"49",876,"145",397,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,283,"105932","0","","Nikoloz Basilashvili","R","185","GEO","30.9","106005","0","","Constant Lestienne","R","180","FRA","30.7","6-7(3) 7-5 6-2","3","R32",156,5,3,91,56,37,23,16,5,9,6,2,126,76,47,22,16,9,16,"87",595,"48",879,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,282,"106296","0","","Gregoire Barrere","R","183","FRA","28.9","122330","6","","Alexander Bublik","R","196","KAZ","25.6","6-4 6-7(12) 7-6(3)","3","R32",147,5,4,113,67,54,25,17,2,3,19,14,123,69,56,24,17,3,5,"75",713,"50",865,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,280,"126239","0","","Arthur Rinderknech","R","196","FRA","27.5","208134","0","Q","Luca Nardi","R","185","ITA","19.5","6-4 6-4","3","R32",82,10,0,49,33,31,7,10,1,2,2,2,65,43,26,12,10,3,6,"68",772,"164",360,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,279,"202195","0","","Maxime Cressy","R","198","USA","25.7","134472","0","Q","Antoine Bellier","L","196","SUI","26.3","6-3 6-2","3","R32",71,11,8,57,39,31,9,9,3,3,6,2,52,41,25,5,8,4,7,"51",857,"190",313,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,278,"200325","7","","Emil Ruusuvuori","R","188","FIN","23.8","144707","0","","Mikael Ymer","R","183","SWE","24.4","6-4 6-0","3","R32",75,4,1,42,26,18,13,8,1,2,0,1,45,31,13,6,8,2,7,"53",846,"73",741,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,277,"200221","5","","Alejandro Davidovich Fokina","R","183","ESP","23.6","200005","0","WC","Ugo Humbert","L","188","FRA","24.6","1-6 7-6(2) 0-0 RET","3","R32",123,0,3,64,31,17,21,9,3,6,6,2,69,48,35,9,10,7,8,"32",1325,"85",603,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,276,"111460","0","","Quentin Halys","R","191","FRA","26.2","206889","0","Q","Clement Chidekh","U","0","FRA","21.6","7-5 2-6 7-5","3","R32",144,25,5,104,62,52,15,16,2,4,1,3,103,68,47,22,16,11,13,"70",756,"434",101,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,275,"209950","0","WC","Arthur Fils","R","185","FRA","18.6","104755","0","","Richard Gasquet","R","185","FRA","36.6","7-5 7-5","3","R32",112,8,3,81,51,38,12,12,7,9,2,5,73,51,37,6,12,4,8,"163",361,"45",910,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,273,"132283","0","","Lorenzo Sonego","R","191","ITA","27.7","126127","8","","Benjamin Bonzi","R","185","FRA","26.6","6-3 6-4","3","R32",82,5,0,53,38,28,11,9,4,4,0,1,60,42,27,9,10,4,7,"56",835,"42",956,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,272,"105936","0","","Filip Krajinovic","R","185","SRB","30.9","106234","0","","Aslan Karatsev","R","185","RUS","29.4","3-6 7-6(7) 6-2","3","R32",125,9,1,86,65,48,13,14,0,1,9,7,100,55,42,23,15,8,10,"71",755,"95",555,"02"
"2023-0375","Montpellier","Hard","32","A",2023-02-06,271,"105916","0","","Marton Fucsovics","R","188","HUN","30.9","144972","0","Q","Geoffrey Blancaneaux","R","180","FRA","24.4","7-5 5-7 6-0","3","R32",156,1,5,108,70,44,22,15,8,11,1,3,91,60,38,13,15,3,9,"69",767,"151",379,"02"
"2023-0499","Delray Beach","Hard","32","A",2023-02-13,300,"126203","1","","Taylor Fritz","R","193","USA","25.2","200175","4","","Miomir Kecmanovic","R","183","SRB","23.4","6-0 5-7 6-2","3","F",117,10,0,68,37,35,16,13,0,1,6,3,91,49,33,17,13,4,9,"7",3455,"33",1275,"02"
"2023-0499","Delray Beach","Hard","32","A",2023-02-13,299,"126203","1","","Taylor Fritz","R","193","USA","25.2","111456","0","","Mackenzie Mcdonald","R","178","USA","27.8","6-3 7-6(6)","3","SF",94,9,1,71,41,34,13,11,4,6,6,2,61,38,27,9,10,3,6,"7",3455,"56",795,"02"
"2023-0499","Delray Beach","Hard","32","A",2023-02-13,298,"200175","4","","Miomir Kecmanovic","R","183","SRB","23.4","105430","0","","Radu Albot","R","175","MDA","33.2","7-6(8) 3-6 6-2","3","SF",147,5,1,90,56,39,22,14,4,6,3,8,112,67,48,21,15,3,6,"33",1275,"113",463,"02"
"2023-0499","Delray Beach","Hard","32","A",2023-02-13,297,"126203","1","","Taylor Fritz","R","193","USA","25.2","105173","0","","Adrian Mannarino","L","183","FRA","34.6","7-6(8) 6-4","3","QF",110,8,1,72,50,37,9,11,4,6,3,4,76,47,35,10,11,2,5,"7",3455,"59",791,"02"
"2023-0499","Delray Beach","Hard","32","A",2023-02-13,296,"111456","0","","Mackenzie Mcdonald","R","178","USA","27.8","111581","0","","Michael Mmoh","R","188","USA","25","3-6 6-3 6-4","3","QF",130,4,2,86,57,31,15,14,6,11,2,6,76,51,35,7,14,1,7,"56",795,"87",599,"02"
